ke0,kcp0,v0,alpha_ke,conc_central_eff,tau_kel_reversion,ke_slope,ke_vs_crcl,conc_peri_eff,tau_auc,tau_mic,tau_p_periph_eff,p_periph_eff_0,prob
0.20484786091533527,0.14633028217586255,53.503870024681106,0.42158687114715576,26.05870771408081,63.45649600982665,3.4359976530075076,0.005047317361831666,14.228043556213379,12.991768798828126,2.400,8.680601806640626,0.9381944894791269,1
0.1654445899854655,0.8083444164610128,55.11311717033385,4.186295986175537,26.98577642440796,25.77737731933594,5.860165178775787,0.005047317361831666,12.982733249664307,8.406917953491211,2.40000,32.9077033996582,0.1554576158532005,1
0.0905122770833969,1.283747361469269,146.0809519767761,-0.2383151272910118,15.183367812395097,30.705584325790415,5.865765120863915,0.005047317361831666,10.049430605769155,33.33400016784668,2.400000,5.7997864770889285,0.9085423374176025,1
0.06188885647805462,0.29604416942596434,44.93783761024475,0.018118884348869324,21.88350239992142,15.762901782989502,4.827397039890289,0.01341718162059784,33.38870496749878,20.806355405807494,2.40000,9.412447734832764,0.6817643237113953,1
0.14338748359680176,4.966129648685455,45.03876097202301,0.026628910565376283,16.88226971626282,15.91104416847229,4.8366727137565615,0.013549178266525269,25.17643520832062,57.410571289062496,2.40000,9.418216358184814,0.33434200286865234,1
0.018069188116664886,1.1744356566250325,38.915451240539554,2.7292819872140885,11.899835920333862,17.745028727054596,5.194386719465256,0.013550230526924133,14.196194463729858,4.566059076786041,18.879094977259637,5.4518525881767275,0.14614830017089844,1
