0,0
0.5,10.955153421072986
1,21.57484023669083
1.5,20.60722013221089
2,19.093346955246925
2.5,17.58855384774232
3,16.276735567173056
3.5,15.20267760614504
4,14.337819320873548
4.5,13.634380554345443
5,13.049029951483442
5.5,12.548658250051703
6,12.109636590518928
6.5,11.715577268320772
7,11.35522379967037
7.5,11.020835874247432
8,10.707047316193718
8.5,10.410087656069928
9,10.127260996254428
9.5,9.856599896003628
10,9.59663588996728
10.5,9.346246913598042
11,9.104555215650883
11.5,8.870858410660565
12,8.644582356929751
12.5,8.425248498016431
13,8.212450873225086
13.5,8.005839663288736
14,7.805109210387642
14.5,7.609989145957262
15,7.420237710762267
15.5,7.235636646456306
16,7.055987231992979
16.5,6.881107167384132
17,6.710828094165724
17.5,6.54499360110832
18,6.383457604580908
18.5,6.226083021616314
19,6.072740674093821
19.5,5.923308377154637
20,5.777670175729649
20.5,5.635715701049729
21,5.497339625018511
21.5,5.362441194901388
22,5.230923834304186
22.5,5.102694799150053
23,4.977664879507926
23.5,4.8557481398212605
24,4.736861691435332
24.5,4.620861410534643
25,4.507613436321389
25.5,4.397134087335776
26,4.2893757499912955
26.5,4.184276409058249
27,4.0817705697411855
27.5,3.9817928771894247
28,3.8842792785729325
28.5,3.7891673611337984
29,3.6963964165482586
29.5,3.605907416727768
30,3.517642963076344
30.5,3.4315472297521863
31,3.3475659075416258
31.5,3.2656461502929375
32,3.1857365243216624
32.5,3.107786960712497
33,3.031748710305921
33.5,2.9575743011351188
34,2.885217498091466
34.5,2.814633264618674
35,2.7457777262581726
35.5,2.678608135888986
36,2.6130828405236177
36.5,2.549161249537399
37,2.486803804222632
37.5,2.4259719485709
38,2.3666281011974
38.5,2.308735628330292
39,2.252258817796001
39.5,2.1971628539384276
40,2.1434137934160713
40.5,2.0909785418264777
41,2.039824831112112
41.5,1.9899211977059306
42,1.941236961378586
42.5,1.8937422047524723
43,1.8474077534506745
43.5,1.8022051568514823
44,1.7581066694213876
44.5,1.7150852326015522
45,1.6731144572245342
45.5,1.6321686064397278
46,1.5922225791274203
46.5,1.5532518937827224
47,1.5152326728518077
47.5,1.478141627504
48,1.4419560428242275
48.5,1.4066537634112561
49,1.372213179367941
49.5,1.338613212670482
50,1.3058333039043448
50.5,1.273853399355156
51,1.2426539384434345
51.5,1.2122158414925939
52,1.1825204978200992
52.5,1.1535497541421575
53,1.125285903282721
53.5,1.097823381110656
54,1.0711622183340885
54.5,1.045195375804598
55,1.0198766084942767
55.5,0.9951802161827334
56,0.971087609329334
56.5,0.9475828213470266
57,0.9246510053831645
57.5,0.9022779267088201
58,0.880449787305004
58.5,0.8591531613863718
59,0.8383749680747371
59.5,0.8181024566147864
60,0.7983231959234016
60.5,0.7790250657316925
61,0.7601962484017668
61.5,0.7418252211080837
62,0.7239007482759798
62.5,0.7064118742376757
63,0.6893479160887728
63.5,0.6726984567359439
64,0.656453338129203
64.5,0.640602654673153
65,0.625136746812045
65.5,0.6100461947837372
66,0.5953218125378311
66.5,0.5809546418134091
67,0.5669359463719453
67.5,0.5532572063811011
68,0.5399101129452387
68.5,0.5268865627786212
69,0.5141786530173815
69.5,0.5017786761664614
70,0.4896791151778385
70.5,0.4778726386564596
71,0.46635209619041307
71.5,0.45511051380196793
72,0.44414108951620884
72.5,0.43343718904409084
73,0.42299234157683
73.5,0.41280023568863183
74,0.40285471534485284
74.5,0.39314977601276396
75,0.383679560872175
75.5,0.37443835712325096
76,0.365420592388929
76.5,0.3566208312094181
77,0.348033771626336
77.5,0.33965424185410303
78,0.3314771970362835
78.5,0.323497716084626
79,0.3157109985986223
79.5,0.30811236186345714
80,0.30069723792428943
80.5,0.29346117073485445
81,0.2863998133784381
81.5,0.2795089253593247
82,0.2727843699628732
82.5,0.2662221116824276
83,0.2598182137113161
83.5,0.2535688354982409
84,0.24747023036440843
84.5,0.24151874318079325
85,0.23571080810397252
85.5,0.23004294636901207
86,0.2245117641379241
86.5,0.21911395040225806
87,0.21384627493842512
87.5,0.20870558631439207
88,0.2036888099464214
88.5,0.19879294620456567
89,0.19401506856566086
89.5,0.18935232181259823
90,0.1848019202786831
90.5,0.18036114613592547
91,0.17602734772613368
91.5,0.17179793793371612
92,0.1676703925991225
92.5,0.1636422489718856
93,0.15971110420225176
93.5,0.15587461387041562
94,0.1521304905523993
94.5,0.14847650242164334
95,0.14491047188539963
95.5,0.1414302742550414
96,0.13803383644942852
96.5,0.13471913573048866
97,0.13148419847019707
97.5,0.12832709894815927
98,0.12524595817902104
98.5,0.1222389427689517
99,0.11930426380046452
99.5,0.11644017574485897
100,0.11364497540158718
100.5,0.11091700086386508
101,0.10825463050986711
101.5,0.10565628201885927
102,0.10312041141164337
102.5,0.10064551211470071
103,0.0982301140474392
103.5,0.09587278273196359
104,0.09357211842480385
104.5,0.09132675527005014
105,0.08913536047335817
105.5,0.08699663349630207
106,0.08490930527056492
106.5,0.08287213743147101
107,0.08088392157037584
107.5,0.078943478505443
108,0.07704965757034808
108.5,0.07520133592046273
109,0.07339741785608264
109.5,0.0716368341622743
110,0.06991854146492674
110.5,0.06824152156926545
111,0.06660478089665729
111.5,0.06500734992130122
112,0.06344828252515589
112.5,0.06192665541448915
113,0.06044156760428198
113.5,0.05899213984690257
114,0.05757751413615075
114.5,0.056196853161916874
115,0.05484933983724661
115.5,0.05353417677980348
116,0.052250585860831984
116.5,0.05099780771273769
117,0.049775101298583896
117.5,0.0485817434446313
118,0.04741702842955728
118.5,0.04628026754052529
119,0.04517078868118964
119.5,0.04408793595015513
120,0.043031069267012945
120.5,0.04199956397191478
121,0.0409928104687773
121.5,0.04001021384495924
122,0.03905119353093226
122.5,0.03811518293892477
123,0.037201629138272775
123.5,0.03630999251212425
124,0.03543974644781746
124.5,0.03459037701063647
125,0.033761382648501224
125.5,0.03295227388195919
126,0.032162573022581166
126.5,0.03139181387829501
127,0.0306395414848331
127.5,0.02990531182567466
128,0.029188691575986372
128.5,0.028489257836376645
129,0.02780659788873429
129.5,0.02714030894313417
130,0.026489997905058217
130.5,0.02585528113474432
131,0.025235784225246576
131.5,0.02463114177363245
132,0.024040997169408503
132.5,0.023465002376933164
133,0.02290281773371426
133.5,0.02235411174350102
134,0.02181856088401749
134.5,0.02129584941016987
135,0.020785669170765703
135.5,0.02028771942135296
136,0.019801706649525685
136.5,0.019327344396889864
137,0.018864353092546596
137.5,0.018412459883748313
138,0.017971398477193284
138.5,0.017540908977920815
139,0.01712073773804462
139.5,0.016710637203493233
140,0.016310365769847398
140.5,0.01591968763652079
141,0.015538372669363051
141.5,0.015166196261925337
142,0.014802939204522506
142.5,0.01444838755222068
143,0.01410233250005078
143.5,0.013764570257397033
144,0.013434901929082052
144.5,0.013113133395830272
145,0.012799075200945075
145.5,0.012492542436557019
146,0.012193354635637374
146.5,0.01190133566373855
147,0.011616313616089825
147.5,0.011338120714567775
148,0.011066593209641163
148.5,0.010801571282308011
149,0.010542898950658875
149.5,0.01029042397654352
150,0.010043997776539925
150.5,0.009803475333113801
151,0.00956871510978357
151.5,0.009339578966558354
152,0.009115932079105276
152.5,0.008897642858252579
153,0.008684582872968784
153.5,0.00847662677373708
154,0.008273652219169876
154.5,0.008075539803062307
155,0.00788217298446915
155.5,0.007693438018262075
156,0.007509223888508294
156.5,0.007329422242358243
157,0.007153927326568933
157.5,0.006982635924563326
158,0.006815447295952127
158.5,0.006652263116608628
159,0.006492987421046284
159.5,0.006337526545365369
160,0.006185789072353306
160.5,0.006037685777162064
161,0.005893129575001784
161.5,0.005752035469418853
162,0.005614320502461793
162.5,0.005479903705432699
163,0.005348706051407811
163.5,0.00522065040834457
164,0.005095661493846836
164.5,0.004973665830512503
165,0.004854591702836684
165.5,0.004738369114693263
166,0.004624929748275931
166.5,0.004514206923609777
167,0.004406135559433331
167.5,0.004300652134643579
168,0.004197694651028057
168.5,0.004097202596549359
169,0.003999116909839371
169.5,0.0039033799452357627
170,0.003809935438955693
170.5,0.003718728475799357
171,0.0036297054569233572
171.5,0.003542814068132041
172,0.0034580032491754145
172.5,0.003375223163551438
173,0.0032944251692560815
173.5,0.003215561790024731
174,0.00313858668746613
174.5,0.003063454633673408
175,0.0029901214846761773
175.5,0.0029185441543560847
176,0.0028486805891550578
176.5,0.0027804897432324857
177,0.002713931554369975
177.5,0.002648966920311154
178,0.002585557675806611
178.5,0.002523666570079397
179,0.002463257244956018
179.5,0.002404294213404165
180,0.002346742838698593
180.5,0.0022905693139795313
181,0.0022357406424043436
181.5,0.0021822246176781373
182,0.0021299898051447383
182.5,0.002079005523242827
183,0.002029241825491656
183.5,0.001980669482828763
184,0.0019332599664482406
184.5,0.0018869854309777549
185,0.0018418186981289148
185.5,0.0017977332406737497
186,0.0017547031668688673
186.5,0.0017127032051931013
187,0.0016717086895087496
187.5,0.0016316955445242563
188,0.0015926402716577492
188.5,0.0015545199351900702
189,0.001517312148797291
189.5,0.001480995062361331
190,0.0014455473491398769
190.5,0.0014109481932031462
191,0.0013771772772109812
191.5,0.0013442147704460527
192,0.001312041317169452
192.5,0.0012806380252218484
193,0.0012499864549301478
193.5,0.0012200686082496596
194,0.0011908669181957927
194.5,0.001162364238501411
195,0.0011345438335486732
195.5,0.0011073893685171396
196,0.0010808848997921282
196.5,0.0010550148655801676
197,0.0010297640767712771
197.5,0.0010051177079996032
198,0.0009810612889381738
198.5,0.0009575806957835014
199,0.0009346621429623108
199.5,0.0009122921750200038
200,0.0008904576587198924
200.5,0.0008691457753162873
201,0.0008483440130276324
201.5,0.0008280401596759835
202,0.0008082222955163675
202.5,0.0007888787862252122
203,0.0007699982760690474
203.5,0.0007515696812253427
204,0.0007335821832745089
204.5,0.000716025222837328
205,0.000698888493374935
205.5,0.0006821619351278338
206,0.0006658357292092973
206.5,0.0006499002918316269
207,0.0006343462686790693
207.5,0.0006191645294077056
208,0.0006043461622846672
208.5,0.0005898824689486484
209,0.0005757649593028031
209.5,0.0005619853465235321
210,0.0005485355421950653
