ke0,v0,kcp,well,ske,svol,prob
2.038493812084198,167.4506115913391,0.020050715749263766,3.40615608394146,0.000001,0.000001,0.2226864199740734
6.399320274591446,38.49603891372681,0.05681758915424349,11.5058641910553,0.000001,0.000001,0.1940108726223736
6.946195274591446,33.80853891372681,0.01810633915424347,6.265873956680298,0.000001,0.000001,0.13932237209485993
3.071463316679001,60.350098609924316,0.02385280946969986,7.7072096407413495,0.000001,0.000001,0.12368308372341844
3.475516051054001,41.600098609924316,0.02613568056344986,6.4049635469913495,0.000001,0.000001,0.0980751719108697
2.070486754179001,61.199707984924316,0.0008289813446998597,1.8315992891788495,0.000001,0.000001,0.11111199473170955
1.9692947566509247,129.86709117889404,0.0005301295518875122,13.58303346037865,0.000001,0.000001,0.1111100849426954
