cycle,converged,status,neg2ll,nspp,gamlam.0,gamlam.1,gamlam.2,cls.mean,cls.median,cls.sd,k30.mean,k30.median,k30.sd,k40.mean,k40.median,k40.sd,qs.mean,qs.median,qs.sd,vps.mean,vps.median,vps.sd,vs.mean,vs.median,vs.sd,fm1.mean,fm1.median,fm1.sd,fm2.mean,fm2.median,fm2.sd,theta1.mean,theta1.median,theta1.sd,theta2.mean,theta2.median,theta2.sd
23,false,Continue,2722.540777380952,22,1.33033,1.68718,1.74553,0.05825509007119905,0.02143137478038004,0.007277711483113443,0.1951321661314126,0.1705410365163319,0.014666809341606048,1.9631636629675568,1.7292666989114496,0.6494586301847017,0.23164257478576988,0.21065672830632526,0.04038735073809117,2.9897929024562924,1.269800180233437,14.41921460227923,0.6095650303808874,0.534009452412685,0.16562048905414975,0.0536750339627516,0.05044124228133887,0.00029394501126573774,0.03829300572175893,0.035948189687140156,0.0002116972233367833,-0.9779950261448435,-0.5959882132983205,2.463828449497484,-0.241800682811352,-0.24040124638977375,0.12981935299135303
24,false,Continue,2721.9982073408805,22,1.33033,1.68718,1.74553,0.05815509832804346,0.02143137478038004,0.007332194927702658,0.19472502715809717,0.1705410365163319,0.014175299160122279,1.9665622274393193,1.7307193621376822,0.6480298436561447,0.2319230071138134,0.21065672830632526,0.040470763261487214,3.01617906992841,1.2756534638114558,14.85409127164445,0.6093722361153007,0.5348178155348842,0.16524481969887747,0.053626968622809426,0.050187905883680384,0.00029339934352231103,0.03837014796248983,0.036013863051190205,0.00021065145295692242,-0.9729355823805967,-0.5946630543329959,2.4725279950751777,-0.2399620650990281,-0.24040124638977375,0.126027994297464
25,false,Continue,2721.5796239406686,22,1.33033,1.68718,1.74553,0.05755285028461079,0.02143137478038004,0.007451244160443263,0.19587503101573472,0.1705410365163319,0.015161910263667814,1.9675709901453842,1.7306604603694113,0.6502833762818981,0.2320018728813644,0.21065672830632526,0.040479264781404525,3.0447366160998097,1.2929904914467811,15.329356657668468,0.6101538068146649,0.535195287533753,0.16509624244954688,0.05359333480707665,0.0494449807107099,0.00029501780122395064,0.03838838969935557,0.035990247763356464,0.00021113455283911382,-0.9988165507037476,-0.5939151447241189,2.5428580726344148,-0.23842075102064306,-0.24040124638977375,0.12415601080535232
26,false,Continue,2721.3532943985747,22,1.33033,1.66635,1.74553,0.05760570690192519,0.02143137478038004,0.007551269379338611,0.1959044045673239,0.1705410365163319,0.015118580806414853,1.9710486168362313,1.7320711787641028,0.6462564310189104,0.2320746365936177,0.21065672830632526,0.0404997934728368,3.073325705012186,1.3213687783409513,15.8604705286683,0.6101335663606342,0.5338526366492813,0.165093606736763,0.053630851085072324,0.049438743413112024,0.0002964156638538909,0.038441091334621064,0.03599831313336373,0.0002098483240651989,-0.992633641157298,-0.5939351099947947,2.55299827590398,-0.23829264090933314,-0.24040124638977375,0.12378764814842916
27,false,Continue,2721.064863830782,22,1.33033,1.66635,1.74553,0.0571300886930858,0.021268732148448224,0.0076676338065314615,0.1964132141193618,0.17054313251349945,0.015361423269678895,1.9739487571664909,1.7315101265362407,0.6463341734059513,0.23205641250129733,0.21065672830632526,0.04059472028497788,3.1004932737057462,1.3702097593114357,16.33438130507729,0.6094641098681313,0.5338526366492813,0.1647161837309217,0.053658018874165964,0.049438743413112024,0.0002978506808549959,0.03849648071500607,0.03597138350528614,0.00020992489952206334,-0.9894933672051507,-0.5926969835860866,2.5827401218905086,-0.23679287325568596,-0.2402519470584702,0.12338342063170392
28,false,Continue,2720.810277495322,22,1.33033,1.66635,1.72398,0.057028610616913916,0.02126799072332809,0.007822187521488638,0.19631395334997376,0.1709352458252545,0.01522531792421604,1.9760982754847136,1.7311523916839195,0.6473270007781373,0.2321710205896258,0.21065672830632526,0.04058494007743837,3.1306025812586253,1.3785137139207402,17.002398059846936,0.6088601694770721,0.5338526366492813,0.163775785782996,0.05359229897840372,0.049438743413112024,0.0002954280937008868,0.0385366151842184,0.035962829922900966,0.0002113416046636959,-0.9853524751502928,-0.5927023789637393,2.5798973995456302,-0.23500606450247838,-0.2406067474765326,0.12263881946629139
29,false,Continue,2720.7330421964602,22,1.33033,1.66635,1.72398,0.056924893750088405,0.021267367082708794,0.007821857742437434,0.19640472097901174,0.17106413622085503,0.01525658112457635,1.9792321967917013,1.7446046635189079,0.6483724812663808,0.23275642075998634,0.21065672830632526,0.04062225067269884,3.160858749521381,1.3780691209293436,17.670086641177765,0.6085475416841967,0.534345018339078,0.1635037828611846,0.0535640929129644,0.049438743413112024,0.00029602850444303936,0.03856083360367982,0.035993425009521005,0.00021154646530164415,-0.974642238679699,-0.5926415362717938,2.631017494150904,-0.24649397080496163,-0.24059246928761385,0.1523859758194208
30,false,Continue,2720.4357925216314,22,1.33033,1.66635,1.72398,0.056878101657893886,0.021267367082708794,0.007967832406395285,0.196582448739424,0.171337195071055,0.015430136808949071,1.985136790693384,1.748192699049985,0.6513256763688631,0.23307308102754384,0.21065672830632526,0.040751347537405266,3.1926316699822506,1.4030848430615144,18.46288906759254,0.6071532256707171,0.5343743771610227,0.15995240919049522,0.05363073921697303,0.049438743413112024,0.00029791737869297214,0.03868843505766825,0.03601625298225448,0.0002136228581669191,-0.9725400765395075,-0.5926415362717938,2.6306469132797146,-0.24547997359771834,-0.24039273592312774,0.15187265871547384
31,false,Continue,2720.3246084223792,22,1.33033,1.66635,1.72398,0.05686401401645831,0.021267367082708794,0.00799001254372926,0.19677465420720086,0.1722728352284546,0.015433441033763096,1.9892921361277158,1.748629999867712,0.6546985026800519,0.23276330520664443,0.21065672830632526,0.04069757317519273,3.230019423996403,1.3957564590835192,19.39242249718573,0.6070327248915154,0.5346105912660009,0.16038054062099957,0.053623993282117595,0.049438743413112024,0.00029662978836291355,0.03877586737631227,0.03627584928252867,0.0002143983239224968,-0.9637748412570457,-0.5438429304984294,2.532796049330075,-0.23186012998989972,-0.24048893067167065,0.15428484065907822
32,false,Continue,2720.233222415986,22,1.33033,1.66635,1.72398,0.05692357410951032,0.021267367082708794,0.008022165943270248,0.1966690445107478,0.17249379406462378,0.01539335938531149,1.9919879443111568,1.7486173587468827,0.6546637180013894,0.23273129620510102,0.21065672830632526,0.04069330168325199,3.2638887561665233,1.4023080660639957,20.30149809220496,0.6072262747718765,0.5353267255875482,0.16051379647684333,0.05361939043967067,0.049438743413112024,0.00029644863648179483,0.03882631034122605,0.03627584928252867,0.0002145866819476588,-0.9312664757376968,-0.5438429304984294,2.5904363712183347,-0.2319382357989495,-0.24151453917770926,0.15442379890961275
33,false,Continue,2720.103170126957,22,1.33033,1.66635,1.72398,0.056954933209727825,0.021267367082708794,0.008063089833008217,0.19666450902721486,0.17214871913304924,0.015367168703933202,1.9931625541332985,1.748605655260731,0.6533655853798112,0.2329414319393875,0.21065672830632526,0.04067964854893441,3.298215208904969,1.4068791196338475,21.41700765193622,0.6074397784792308,0.5353267255875482,0.16060023742661833,0.05362660844077749,0.049438743413112024,0.0002966216235513276,0.03887078702802009,0.03627584928252867,0.00021492222378008684,-0.8991078854926673,-0.5438429304984294,2.6744620216513186,-0.23169541135042407,-0.24140243567760103,0.15444143706657543
34,false,Continue,2719.989989749735,22,1.33033,1.66635,1.72398,0.057041897331412676,0.021267367082708794,0.00811370370933164,0.196604833755042,0.17158730007695355,0.015321988037117944,1.9951815067573084,1.7480929749053762,0.6541445028501245,0.23309332657824774,0.21065672830632526,0.04067441841257939,3.3365985023476217,1.410007120312572,22.65692198354529,0.6072901604358134,0.5353267255875482,0.16053678123266174,0.05364237293697527,0.049438743413112024,0.00029754069478698695,0.03888180642145074,0.03627584928252867,0.00021492730225752048,-0.8882216325091836,-0.5438429304984294,2.722707933549442,-0.22993461415837094,-0.24121626976199645,0.15557216313134448
35,false,Continue,2719.875881367305,22,1.33033,1.66635,1.72398,0.05710118488218951,0.021267367082708794,0.008151269935646108,0.19673528962628514,0.17187037268502264,0.015453382233947866,1.9975529782128125,1.748507335997326,0.65670016511202,0.2331577077510905,0.21065672830632526,0.04065275020715927,3.3791290571568466,1.4131350232735023,24.023096109331398,0.6067551447004639,0.5353267255875482,0.16029857324892496,0.053643526277939176,0.049438743413112024,0.0002972173219524239,0.038940028070813336,0.03627584928252867,0.000215825073516551,-0.8858949733272123,-0.5438429304984294,2.726268068283766,-0.21840565203711293,-0.24074590403427854,0.1697241119239312
36,false,Continue,2719.697053159443,22,1.33033,1.66635,1.72398,0.057197750445302835,0.021267367082708794,0.008189258095936675,0.196795513660933,0.17150526015998385,0.015432905256765363,2.0007497462511794,1.7483113589776116,0.6565649854362684,0.23328085364296983,0.21065672830632526,0.04065754486949242,3.419495326463827,1.3800447255917392,25.548319276674164,0.6060598861952097,0.5353267255875482,0.15995166070371322,0.05364094704817133,0.049438743413112024,0.00029714728981621957,0.03898926667096957,0.03627584928252867,0.00021584078486571384,-0.9356272819046052,-0.5438429304984294,2.6952275682217546,-0.21783891176088577,-0.2403395911400133,0.17049206742946021
37,false,Continue,2719.6100990289947,22,1.33033,1.66635,1.72398,0.05736064795951245,0.021267367082708794,0.00825065124898132,0.19673596686491762,0.1717365046726699,0.015442852912926675,2.0025737756307693,1.7645977327341376,0.6557012319586869,0.23291462420489786,0.21065672830632526,0.040655893976363405,3.4624427839684135,1.3661799260347895,27.21680268596121,0.6066016959612055,0.5353267255875482,0.16022099118808805,0.05365852773110609,0.049438743413112024,0.0002977183687381884,0.03902034909924603,0.03627584928252867,0.00021556858276560064,-0.9311731820429023,-0.5438429304984294,2.7047334156445353,-0.2172519822016495,-0.24068215996742398,0.17129508742358912
38,false,Continue,2719.4747507054444,22,1.33033,1.66635,1.72398,0.057498587428640675,0.021267367082708794,0.008303238149974952,0.19693788014351366,0.17297692708488366,0.015427846963052962,2.0043265915026116,1.770643252737997,0.6565952560726048,0.23295915796814926,0.21065672830632526,0.04065616208659556,3.4985247417515875,1.3293460805455866,29.035539271783154,0.6065987813116065,0.5353267255875482,0.16014574191969633,0.053695737027891835,0.049438743413112024,0.00029833481845328483,0.039071344038057586,0.03627584928252867,0.00021559373534780628,-0.9261101342304504,-0.5438429304984294,2.713991625729693,-0.21675454505332814,-0.2418674004232991,0.17212036607132025
39,false,Continue,2719.4369450891127,22,1.33033,1.66635,1.72398,0.05749692463347364,0.021267367082708794,0.00830220890118594,0.1969635871137615,0.1729622076722352,0.015423917862585835,2.005433648394701,1.7746099270333577,0.6571713548647473,0.23293653293139338,0.21065672830632526,0.040660681764158504,3.546041622224674,1.3230121370141172,31.08803505274532,0.6065889003261887,0.5353267255875482,0.16013919261785908,0.053685456263235155,0.049438743413112024,0.00029840578237273833,0.039101798630453245,0.03627584928252867,0.00021598939925545257,-0.9261949280502685,-0.5438429304984294,2.7084995599255675,-0.24096146474599597,-0.24109059069895333,0.1474632332434029
40,false,Continue,2719.406879677951,22,1.33033,1.66635,1.72398,0.05754536514523645,0.021267367082708794,0.008321237691063719,0.19694812337106454,0.17255171119873958,0.015421409043071049,2.0062391703266234,1.7756502078199725,0.657862250875458,0.2329098218027143,0.21065672830632526,0.04065862122579208,3.5978030424642764,1.3153636463397742,33.377744147591514,0.6068230516070497,0.5353267255875482,0.16019063421043192,0.05370200844230808,0.049438743413112024,0.00029862385422491436,0.039121620681043745,0.03627584928252867,0.00021610367093342664,-0.8947897151484469,-0.5438429304984294,2.8374921564230644,-0.2295675862360679,-0.24145763552927563,0.1557762083848421
41,false,Continue,2719.389076680448,22,1.33033,1.66635,1.72398,0.05758160002991853,0.021267367082708794,0.008335040827967433,0.19694238447637183,0.1724559909765231,0.015421133612054494,2.006215004781686,1.7752063860434706,0.6578980652061627,0.23292027298622742,0.21065672830632526,0.040657557560010424,3.6539647501864154,1.3082106732195837,35.92642694927701,0.6067592757115707,0.5353267255875482,0.16019306843016373,0.05369804935439744,0.049438743413112024,0.0002986720098090384,0.039123090332382884,0.03627584928252867,0.00021616742098215787,-0.8939087389514334,-0.5438429304984294,2.83416812379069,-0.22950599446468667,-0.2411958469241314,0.1557896705341903
42,false,Continue,2719.243095916284,22,1.33033,1.66635,1.72398,0.05773522741899589,0.021267367082708794,0.008396140337433793,0.19690596823577475,0.17260140360145654,0.015427623005852088,2.0101819683962305,1.7902290175265463,0.6590317558739505,0.232769268464736,0.21065672830632526,0.040659010923580506,3.7052707522690027,1.2795121359768438,38.73013375002442,0.6068149240160561,0.5353267255875482,0.16029370359234602,0.053709411274828624,0.049438743413112024,0.0002987837228301521,0.03919699960894763,0.03627584928252867,0.00021606896585960226,-0.8927805672027703,-0.5438429304984294,2.83397525361051,-0.22942716918994546,-0.24197717814427408,0.15582217117275227
43,false,Continue,2719.1857536354896,22,1.33033,1.66635,1.72398,0.057828732930437436,0.021267367082708794,0.008432816725333483,0.19670688685423554,0.1716568907364549,0.015444522266531096,2.012095694842277,1.7902290175265463,0.6601438604134562,0.23275752651791048,0.21065672830632526,0.04066291997530889,3.763762531482947,1.27630815456292,41.839925241630354,0.6065207044569129,0.5353267255875482,0.16018667748419158,0.05369918378952346,0.049438743413112024,0.0002990599717356203,0.03922928461643711,0.03627584928252867,0.00021635132573947062,-0.8907005220667791,-0.5438429304984294,2.828793067316018,-0.22930340335415905,-0.24133063427069548,0.15583250111364255
44,false,Continue,2719.142046668473,22,1.33033,1.66635,1.72398,0.05797730872349287,0.021267367082708794,0.008492671442552896,0.19666538497582478,0.17166341998656776,0.015450456063914587,2.012060537425605,1.7902290175265463,0.6602522643785717,0.2327084260860208,0.21065672830632526,0.04066401962791645,3.8277921123093237,1.2648873764664048,45.30651799204876,0.6064281839392671,0.5353267255875482,0.16013187772986875,0.05370279446897733,0.049438743413112024,0.0002992157087043234,0.039260871203041045,0.03627584928252867,0.00021650687865126776,-0.8901680989602597,-0.5438429304984294,2.8270851431132953,-0.22917852861908541,-0.24093265545788178,0.15584896952883553
45,false,Continue,2719.0503187359946,22,1.33033,1.66635,1.72398,0.058107740072464525,0.021267367082708794,0.008545711423624635,0.19676224419757177,0.17231849825696627,0.015444264448723292,2.014828121714214,1.7902290175265463,0.6607572465362287,0.23286310448328115,0.21065672830632526,0.04066277831561821,3.8958243659183993,1.2379476104853864,49.163145438564804,0.6066793354653,0.5353267255875482,0.16022538015883564,0.053676990880995736,0.049438743413112024,0.000298499355207158,0.039284502081660906,0.03627584928252867,0.00021651752000078711,-0.8874391180248956,-0.5438429304984294,2.818391469740213,-0.2294670545077553,-0.24274767825467938,0.1558315834566577
46,false,Continue,2718.9110000747523,22,1.33033,1.66635,1.72398,0.058185364363838456,0.021267367082708794,0.008577011069625272,0.19669501439348452,0.17134144543405969,0.01544267209832603,2.017007919927397,1.7902290175265463,0.6616881072461334,0.23308277051715856,0.21065672830632526,0.04066571194628628,3.972581423027269,1.2217970279755637,53.44690083253475,0.6052123307515651,0.5353267255875482,0.1596063032079506,0.053672236949048,0.049438743413112024,0.0002989647864173038,0.03932677585306523,0.03627584928252867,0.0002168268067652116,-0.887052523168994,-0.5438429304984294,2.8165027185383127,-0.22941684963437828,-0.24322802380225658,0.15585281688507877
47,false,Continue,2718.8117319351313,22,1.33033,1.66635,1.72398,0.058214462200504434,0.021267367082708794,0.008589547820862544,0.19677542409240323,0.1720374815606615,0.015439229853466714,2.0198488037025157,1.7902290175265463,0.6635749244008116,0.2329344160974585,0.21065672830632526,0.04067481615979548,4.043135531935928,1.1988637705212197,58.14523822660052,0.6053218469561698,0.5353267255875482,0.15955093981669602,0.053693162580639546,0.049438743413112024,0.00029885241004768906,0.03937864027305573,0.03649390966611721,0.0002172690776167054,-0.8851538344697295,-0.5438429304984294,2.8137514473502083,-0.229295564726842,-0.2440043011132402,0.155896687168138
48,false,Continue,2718.770662297212,22,1.33033,1.66635,1.72398,0.058256991642840324,0.021267367082708794,0.008607129328394811,0.19679070770769866,0.1721572001751146,0.015438454825952009,2.020391875315273,1.7902290175265463,0.6637435360990389,0.23299605830673106,0.21065672830632526,0.04067472054985079,4.122530436330027,1.1965442603699843,63.35041261772364,0.6052811317455494,0.5353267255875482,0.1594872408232787,0.053670887003173844,0.049438743413112024,0.0002981205877839513,0.03939626335056293,0.03656207400991549,0.00021748930869918348,-0.9120051067366489,-0.5438429304984294,2.9180920878895544,-0.22930405269330614,-0.24411196001382948,0.15589751072878583
49,false,Continue,2718.7386003115735,22,1.33033,1.66635,1.72398,0.05828778332993511,0.021267367082708794,0.008620135430783724,0.19678933208061833,0.17203231674412123,0.015437245320104003,2.021859883282204,1.7902290175265463,0.6648585578755439,0.23292245071231454,0.21065672830632526,0.040681063478402335,4.200861039807559,1.1904376879478336,69.09233654473861,0.6052914078616125,0.5353267255875482,0.15947958954523328,0.05366533975040378,0.049438743413112024,0.00029755511930116283,0.03942020925726561,0.03662240193212875,0.00021784218829947282,-0.9105488565585561,-0.5438429304984294,2.91444609487129,-0.22929023019077013,-0.244024091896294,0.15589830895052048
50,false,Continue,2718.68162639534,22,1.33033,1.66635,1.72398,0.05820503679453531,0.021267367082708794,0.008585218233243177,0.19682341151673627,0.1726046922349544,0.015438994442070279,2.0246435721925824,1.7902290175265463,0.6651831700023108,0.2330047633280958,0.21065672830632526,0.04067775901569904,4.29022466653096,1.1940061547460883,75.4667667289092,0.6046456100714506,0.5353267255875482,0.15924717064548996,0.05365430283149918,0.049438743413112024,0.00029700159711820045,0.03945894731803889,0.03662240193212875,0.00021812912260462254,-0.9101319002622172,-0.5438429304984294,2.9093848835672587,-0.22918365719944697,-0.24419951998574177,0.15592569061400458
51,false,Continue,2718.6369743740092,22,1.33033,1.66635,1.72398,0.0583365326182349,0.021267367082708794,0.008639865904906724,0.19693714842922735,0.17302223915690887,0.015428104786331442,2.0258419635397904,1.7902290175265463,0.6659864503015525,0.23306676608487917,0.21065672830632526,0.040672997419362346,4.365646322148595,1.1879224295041526,81.17677143646054,0.6041906020995792,0.5353267255875482,0.15902672969010015,0.053663923336622295,0.049438743413112024,0.0002969834624348316,0.0394760481746052,0.03662240193212875,0.000218400186076364,-0.9118125982458793,-0.5438429304984294,2.9144802515386776,-0.22911999981562933,-0.24467973583433575,0.1559099237769395
52,false,Continue,2718.5997656672703,22,1.33033,1.66635,1.72398,0.05830644380358032,0.021267367082708794,0.008626613322059749,0.1970147803830102,0.17325886844020322,0.015428928463349378,2.0276321201177825,1.7902290175265463,0.6683939911767981,0.2329929671049767,0.21065672830632526,0.0406836819054292,4.449216145991588,1.1866124490216483,88.78606973296544,0.6045438221184152,0.5353267255875482,0.15906815913224384,0.053671228816855335,0.049438743413112024,0.00029671248352840143,0.03951525632012949,0.03662240193212875,0.00021911448011964707,-0.9109092445263562,-0.5438429304984294,2.9138076270984286,-0.22896175181409523,-0.24326234800593527,0.15590920939972178
53,false,Continue,2718.588642210551,22,1.33033,1.66635,1.72398,0.05830662799937782,0.021267367082708794,0.00862659146316478,0.1969314962029748,0.17309608147790045,0.015429711652381072,2.027896419564162,1.7902290175265463,0.6687870701335134,0.2330086632952959,0.21065672830632526,0.04068129067250962,4.5496415834854105,1.1866124490216483,97.24822748066074,0.6045101893434647,0.5353267255875482,0.1590701133455838,0.053674260473903376,0.049438743413112024,0.00029667672135984507,0.03952468424980699,0.03662240193212875,0.00021936051122767474,-0.9106659304717514,-0.5438429304984294,2.9135182464648444,-0.22893853763077887,-0.24300699198945544,0.1559079857506211
54,false,Continue,2718.573575516665,22,1.33033,1.66635,1.72398,0.05830933099719178,0.021267367082708794,0.008626270864532317,0.19697805242910124,0.17325886844020322,0.015429236228109364,2.028842070982702,1.7902290175265463,0.6702186610112978,0.23301957240412496,0.21065672830632526,0.04067963511182765,4.652727987062978,1.1866124490216483,106.59761565391398,0.6044634036400399,0.5353267255875482,0.1590729145759552,0.053675068655024964,0.049438743413112024,0.000296667256129791,0.03953559059901472,0.03662240193212875,0.000219650002149472,-0.9110376272620099,-0.5438429304984294,2.9139613663278894,-0.22887449300199625,-0.24230250107284637,0.15590473282293787
55,false,Continue,2718.553113740405,22,1.33033,1.66635,1.72398,0.058312158493653676,0.021267367082708794,0.008625935843320578,0.196947200783569,0.17325886844020322,0.015429540620604735,2.029570601621385,1.7902290175265463,0.6713483930575147,0.23297106429761083,0.21065672830632526,0.04068703680167881,4.765389998140289,1.1866124490216483,116.94608848734792,0.6043794652457524,0.5353267255875482,0.15907818167412896,0.0536686812961683,0.049438743413112024,0.0002967428473935031,0.03956071219841664,0.03662240193212875,0.0002203367250261459,-0.9111446100216405,-0.5438429304984294,2.9140900328965595,-0.22892019316487192,-0.24280520286447885,0.15590703556267985
56,false,Continue,2718.5450400773775,22,1.33033,1.66635,1.72398,0.05831221868068364,0.021267367082708794,0.00862592871577128,0.19694775919167676,0.17325886844020322,0.015429534739014669,2.030283545523751,1.7902290175265463,0.672476563951266,0.23296703975195385,0.21065672830632526,0.0406876555448912,4.880921942466798,1.1866124490216483,128.37672602352956,0.6043961015034749,0.5353267255875482,0.15907711312368025,0.05366946657887664,0.049438743413112024,0.0002967334571745626,0.039562278095994816,0.03662240193212875,0.00022038044970726305,-0.9110076748885693,-0.5438429304984294,2.913925433288994,-0.22892380396708126,-0.24284492168878155,0.1559072214209235
57,false,Continue,2718.535668915761,22,1.33033,1.66635,1.72398,0.05831212853965855,0.021267367082708794,0.008625939390632227,0.1969556358935776,0.17325886844020322,0.015429453237140659,2.0305158595385358,1.7902290175265463,0.6728490115323884,0.23295836730208555,0.21065672830632526,0.04068899129045058,5.003343423838518,1.1866124490216483,141.0125996915121,0.6044140938477226,0.5353267255875482,0.15907597117859326,0.05367061138260967,0.049438743413112024,0.0002967198165015106,0.03958229372127545,0.03662240193212875,0.00022094885087356055,-0.9105262094090111,-0.5438429304984294,2.9133532494516765,-0.22893264402729024,-0.2429421623510805,0.1559076788653868
58,false,Continue,2718.531127609609,22,1.33033,1.66635,1.72398,0.05831619816604438,0.021267367082708794,0.008625457805479035,0.1969556358935776,0.17325886844020322,0.015429453237140659,2.0305158595385358,1.7902290175265463,0.6728490115323884,0.23295836730208555,0.21065672830632526,0.04068899129045058,5.1306385182959025,1.1866124490216483,154.97321182973778,0.6044140938477226,0.5353267255875482,0.15907597117859326,0.05367061138260967,0.049438743413112024,0.0002967198165015106,0.03958229372127545,0.03662240193212875,0.00022094885087356055,-0.9105262094090111,-0.5438429304984294,2.9133532494516765,-0.22893264402729024,-0.2429421623510805,0.1559076788653868
59,false,Continue,2718.518102556991,22,1.33033,1.66635,1.72398,0.05831686707117774,0.021267367082708794,0.00862537871934971,0.1969086489013117,0.17284476115960645,0.01542997985017749,2.031182392845793,1.7902290175265463,0.6739307832159541,0.23298093891845326,0.21065672830632526,0.04068552167348452,5.259110978017769,1.1866124490216483,170.39109369834992,0.6044698983286679,0.5353267255875482,0.15907251995839822,0.05367423478795219,0.049438743413112024,0.00029667702265896495,0.039595525490519014,0.03662240193212875,0.00022133428324466693,-0.9099188827862345,-0.5438429304984294,2.9126460371027663,-0.22887419996681613,-0.24229927768586515,0.15590471835398936
60,false,Continue,2718.509891022072,22,1.33033,1.66635,1.72398,0.05831731155976743,0.021267367082708794,0.008625326177370931,0.19687565514151234,0.17248182980181373,0.015430407687224871,2.03168717834445,1.7902290175265463,0.6747630489121008,0.23297716532772297,0.21065672830632526,0.04068610017389391,5.396956472286505,1.1866124490216483,187.43315382699083,0.6044293119027775,0.5353267255875482,0.1590750164319185,0.05367052613938112,0.049438743413112024,0.0002967208302125926,0.03960560900836356,0.03662240193212875,0.0002216331814123271,-0.909551806760571,-0.5438429304984294,2.91222645781567,-0.2288150014046619,-0.2416480935021688,0.15590187283698453
61,false,Continue,2718.4893404902023,22,1.33033,1.66635,1.72398,0.0583182297864325,0.021267367082708794,0.008625217663426818,0.19690331631335198,0.17278610269204975,0.015430045753847214,2.0331377337555754,1.7902290175265463,0.677217053152825,0.23294959593349798,0.21065672830632526,0.040690345637775814,5.547222834750437,1.1866124490216483,206.26600212430398,0.6043789306474568,0.5353267255875482,0.15907821621344292,0.05366064754506344,0.049438743413112024,0.0002968404717264919,0.03962159262860236,0.03662240193212875,0.0002221161381357109,-0.9088789657766803,-0.5438429304984294,2.911472773067182,-0.22885690642955722,-0.24210904877601733,0.15590387115667945
62,false,Continue,2718.4876940721842,22,1.33033,1.66635,1.72398,0.058318295317019556,0.021267367082708794,0.008625209920588968,0.1968994166319072,0.17274320619615696,0.015430094740768951,2.0332111434156896,1.7902290175265463,0.677343706540686,0.2329476811272212,0.21065672830632526,0.04069064174450977,5.701764215949542,1.1866124490216483,227.06532394537732,0.6043773802691323,0.5353267255875482,0.15907831645136375,0.05366096326495435,0.049438743413112024,0.0002968365815613349,0.03962269194593555,0.03662240193212875,0.00022214976795988548,-0.9088587196333577,-0.5438429304984294,2.911450403003463,-0.2288562218228691,-0.24210151810244782,0.1559038378890907
63,false,Continue,2718.481753366259,22,1.33033,1.66635,1.72398,0.058318168675314856,0.021267367082708794,0.008625224884247721,0.19690111609310634,0.1727619002693477,0.015430073310257223,2.0334102786906647,1.7902290175265463,0.6776884678330677,0.23293607216095283,0.21065672830632526,0.04069244041560441,5.863574184397579,1.1866124490216483,250.03837917229288,0.6044105735473522,0.5353267255875482,0.15907619348557253,0.05366214443751979,0.049438743413112024,0.0002968220665572562,0.03963598215930122,0.03662240193212875,0.00022256054350150136,-0.9086348423041208,-0.5438429304984294,2.9112042422186724,-0.22885048041272807,-0.2420383625908966,0.15590355970426506
64,false,Continue,2718.4817054321584,22,1.33033,1.66635,1.72398,0.058318168675314856,0.021267367082708794,0.008625224884247721,0.19690111609310634,0.1727619002693477,0.015430073310257223,2.0334102786906647,1.7902290175265463,0.6776884678330677,0.23293607216095283,0.21065672830632526,0.04069244041560441,6.034161785552869,1.1866124490216483,275.41036183361103,0.6044105735473522,0.5353267255875482,0.15907619348557253,0.05366214443751979,0.049438743413112024,0.0002968220665572562,0.03963598215930122,0.03662240193212875,0.00022256054350150136,-0.9086348423041208,-0.5438429304984294,2.9112042422186724,-0.22885048041272807,-0.2420383625908966,0.15590355970426506
65,false,Continue,2718.4062636880503,22,1.33033,1.66635,1.72398,0.058318168675314856,0.021267367082708794,0.008625224884247721,0.19690111609310634,0.1727619002693477,0.015430073310257223,2.0334102786906647,1.7902290175265463,0.6776884678330678,0.23293607216095283,0.21065672830632526,0.0406924404156044,6.201915130402287,1.0679161371847108,303.5490936367491,0.6044105735473522,0.5353267255875482,0.15907619348557253,0.05366214443751979,0.049438743413112024,0.0002968220665572562,0.03963598215930122,0.03662240193212875,0.00022256054350150136,-0.8949984786677572,-0.5438429304984294,2.975084753714595,-0.22885048041272807,-0.2420383625908966,0.15590355970426506
66,false,Continue,2718.2218667674792,22,1.33033,1.66635,1.72398,0.05872226224963633,0.021267367082708794,0.008798780704849176,0.1968704425712252,0.1727619002693477,0.015434472796620921,2.0337845640473584,1.7902290175265463,0.6776870309774461,0.23301350414389363,0.21065672830632526,0.04069307390094447,6.389920329400786,1.0679161371847108,334.4932513721159,0.6043479733264726,0.5353267255875482,0.15905244142251593,0.0536338126860874,0.049438743413112024,0.00029586151169233045,0.03963291717792861,0.03662240193212875,0.00022257371643071044,-0.8934764824807185,-0.5438429304984294,2.981174555497818,-0.24005627679854705,-0.2420383625908966,0.1476784766530675
