ke0,v0,kcp,well,ske,prob
0.08581787300109862,7.720348930358894,0.007442276477813721,0.7992235600948335,0.000001,0.11111111111095877
0.05353210926055913,3.023284029960632,0.005177771925926209,1.7500116765499107,0.000001,0.11111075763843171
1.0279853410720825,1.6451757669448854,0.001650510907173157,1.9998092830181142,0.000001,0.11112220320382113
0.19973034381866456,2.833179569244385,0.0429633880853653,0.31698367595672594,0.000001,0.2086134803348416
0.22504689025878907,8.610749197006225,0.01899138369560242,0.3086369812488561,0.000001,0.22216818018681572
0.8226103410720825,1.9545507669448852,0.009456760907173158,0.25015107989311175,0.000001,0.22148882459266778
0.22504689025878907,8.610749197006225,0.01899138369560242,0.3096623718738561,0.000001,0.000442620108179292
0.8226103410720825,1.9545507669448852,0.009456760907173158,0.2610885798931117,0.000001,0.0007222563686642167
0.19973034381866456,2.833179569244385,0.0429633880853653,0.317667269706726,0.000001,0.013220566455619719
